region,week,title,artist,url,best_viral_rank,avg_viral_rank,viral_days_on_chart,breakout_probability
Thailand,2021-12-13,Give Me Your Forever,Zack Tabudlo,https://open.spotify.com/track/4mzP5mHkRvGxdhdGdAH7EJ,14,14.714285714285714,7,0.664502262349934
Uruguay,2021-12-13,Cold Heart - PNAU Remix,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,25,27.0,7,0.6644901566288787
Lithuania,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,9,10.714285714285714,7,0.664437900847107
Denmark,2021-12-13,Legend,Tevvez,https://open.spotify.com/track/05EG9LwFCVjkoYEWzsrHHO,15,24.571428571428573,7,0.6642094466190283
Egypt,2021-12-13,Infinity,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,22,22.714285714285715,7,0.6635172529779426
Guatemala,2021-12-13,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB,14,17.714285714285715,7,0.6633801914028428
Malaysia,2021-12-13,Alien Blues,Vundabar,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3,11,15.857142857142858,7,0.6633138204533512
South Korea,2021-12-13,BREATHE (Feat. MINO) (Prod. GRAY),"Anandelight, unofficialboyy, BE'O, Geegooin, Mudd the student",https://open.spotify.com/track/36kGkexLBfRK1hqdJ6qmaE,11,13.285714285714286,7,0.6631305649830888
Dominican Republic,2021-12-13,Manos de Tijera,Yiyo Sarante,https://open.spotify.com/track/6CABgsWNWBu7xz0mGJwI69,15,17.2,5,0.6628547627662207
Thailand,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,10,11.285714285714286,7,0.6627692765719215
Saudi Arabia,2021-12-13,After Dark,Mr.Kitty,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,32,35.57142857142857,7,0.6627475107453437
Spain,2021-12-13,Fiesta de Nochebuena,"Así Canta Jerez, Luis de Perikin",https://open.spotify.com/track/2Phqjyei1oiSKpn19b0hq2,5,5.285714285714286,7,0.662436160166273
Mexico,2021-12-13,Yo Quiero Quebrarte,Los Felinos,https://open.spotify.com/track/0Byi0pNpSr0FKDQ8HtMwKY,8,8.857142857142858,7,0.6623449656924095
Netherlands,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,1,1.2857142857142858,7,0.6623302622036961
Iceland,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,21,30.6,5,0.6622098181524219
Finland,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,3,4.571428571428571,7,0.6620370988050633
Costa Rica,2021-12-13,Estos Celos,Vicente Fernández,https://open.spotify.com/track/6u6kH7V7Tx5xDJtF82vVw0,20,32.285714285714285,7,0.6618588405844595
Sweden,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,1,1.2857142857142858,7,0.6617089864423988
Romania,2021-12-13,Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",https://open.spotify.com/track/5EIkdrmuu2xkoQWOWjoeFY,20,29.714285714285715,7,0.6607801997222271
Czech Republic,2021-12-13,Super Idol - Remix,Samstring,https://open.spotify.com/track/5t07RuwZAUBBnF2tWKwgmP,13,15.166666666666666,6,0.6606859711212629
Switzerland,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,2,2.857142857142857,7,0.6604558014292937
Mexico,2021-12-13,Es Que Me Gustas - En Vivo,Los 2 de la S,https://open.spotify.com/track/6nyl8kugrRsjzvpFhvw4hE,10,10.857142857142858,7,0.6601900969060708
Morocco,2021-12-13,Toxic,BoyWithUke,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,15,16.0,7,0.6597254361330522
Czech Republic,2021-12-13,It's Called: Freefall,Rainbow Kitten Surprise,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,16,29.166666666666668,6,0.659678826366693
Nicaragua,2021-12-13,Tacones Rojos,Sebastian Yatra,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2,10,16.714285714285715,7,0.6596494923941338
Uruguay,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,14,15.857142857142858,7,0.6595389824905495
Germany,2021-12-13,DTB,Merczz,https://open.spotify.com/track/6BoXckigjvnIAZVQV6lELq,5,7.142857142857143,7,0.6593443994580983
Belgium,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,2,2.7142857142857144,7,0.6592651801248707
Hong Kong,2021-12-13,主角光環,Kaho Hung,https://open.spotify.com/track/4qSkBCWRJbFHRwUzZI5b8f,19,20.0,7,0.6592577599556498
South Korea,2021-12-13,Suddenly,BE'O,https://open.spotify.com/track/7gXMkqirKU23zgdlSAb00a,6,6.142857142857143,7,0.6592544184082498
Thailand,2021-12-13,นั่งเอ็นจอยในศาลา,DIEOUT,https://open.spotify.com/track/23wRDsqlEKbvV2ZwRpkld4,15,17.714285714285715,7,0.6591069606163973
Slovakia,2021-12-13,น้ำแดงน้ำส้ม,JV.JARVIS,https://open.spotify.com/track/1xxJiB2B3rMw8g85PPtcN7,19,21.142857142857142,7,0.6590889770206384
Indonesia,2021-12-13,L,Hal,https://open.spotify.com/track/66SBpMfdxpe7B2UF0hq4DR,12,14.142857142857142,7,0.6588948698534933
Latvia,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,13,17.428571428571427,7,0.658689030520338
Bulgaria,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,10,13.857142857142858,7,0.658678640264664
Nicaragua,2021-12-13,Hermoso Cariño,Vicente Fernández,https://open.spotify.com/track/6UN6W5tj0qrMYV8N9MQMJC,9,15.833333333333334,6,0.658615220247495
Ecuador,2021-12-13,No se habla de Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Daniela Sierra, Juanse Diez, Isabel Garcés, Olga Lucía Vives, Encanto - Elenco",https://open.spotify.com/track/5QKk5N5xJQGsWMhPM80Kfv,13,16.428571428571427,7,0.658562888475556
Iceland,2021-12-13,Seventeen Going Under,Sam Fender,https://open.spotify.com/track/5rF6YUIlgiat22OT1lWspJ,21,31.285714285714285,7,0.6583887722378376
Ukraine,2021-12-13,Pixel Pig,Di Young,https://open.spotify.com/track/2NCKZeWIu9lqUDfeLKAzfM,34,41.8,5,0.6582330901149291
Guatemala,2021-12-13,Tacones Rojos,Sebastian Yatra,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2,27,33.57142857142857,7,0.6581185538344885
Latvia,2021-12-13,Super Gremlin,Kodak Black,https://open.spotify.com/track/4A8cWXxKfIL3lAyUDzXbCF,25,34.142857142857146,7,0.6581103808327929
Romania,2021-12-13,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,9,11.285714285714286,7,0.6580940148117762
Honduras,2021-12-13,Monastery,"Ryan Castro, Feid",https://open.spotify.com/track/1JpzJfxjHGFUyTHXLZidok,27,34.0,5,0.6580363380601666
Greece,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,15,16.666666666666668,6,0.6579468051813909
Iceland,2021-12-13,Ástin heldur vöku,Júlí Heiðar,https://open.spotify.com/track/4bLL8O04PMkzYpT4sC47kd,20,29.166666666666668,6,0.6579186688886745
Dominican Republic,2021-12-13,Enemy - From the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/5UlnuulVAVmmesw4VzqHdG,37,42.333333333333336,6,0.6578617401724449
Greece,2021-12-13,NEW MAGIC WAND,"Tyler, The Creator",https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,30,33.0,7,0.6578478097301831
Hungary,2021-12-13,IN THE CLUB,Mishashi Sensei,https://open.spotify.com/track/7vX0rvoGneCCOJ2QPruNNZ,24,27.428571428571427,7,0.6577098619020649
Vietnam,2021-12-13,Say Đắm Trong Lần Đầu,Winno,https://open.spotify.com/track/079Fpq9a18TX4ir9znmv84,17,19.285714285714285,7,0.6576216451173688
Guatemala,2021-12-13,Los Malvekes,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",https://open.spotify.com/track/1AnJQd8TfkhK6M3VgZDVv1,15,21.571428571428573,7,0.6575843590959414
Mexico,2021-12-13,Si Te Pudiera Mentir,Calibre 50,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu,27,31.285714285714285,7,0.6571766145477831
Thailand,2021-12-13,แค่เพื่อนมั้ง (Just Friend?) - เพลงประกอบซีรีส์ แค่เพื่อนครับเพื่อน BAD BUDDY SERIES,นนน กรภัทร์,https://open.spotify.com/track/03jBontbv2DkRxsgLU8H4x,17,19.285714285714285,7,0.6571382199809945
Spain,2021-12-13,DANCE CRIP,Trueno,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV,8,9.0,7,0.6564874500844919
Morocco,2021-12-13,Ya Hmed,"Mehdi Mozayine, Madara",https://open.spotify.com/track/3Ica0uL8RYkhG3YG0tpywf,17,20.428571428571427,7,0.6564512677128509
Dominican Republic,2021-12-13,Di Di Di,"Braulio Fogon, Yomel El Meloso, Don Forty Five",https://open.spotify.com/track/0VBB2FOTgZbrEd43TPZhUX,13,15.285714285714286,7,0.6563395821317151
Belgium,2021-12-13,Cool Abdoul Theme Song,"One Track Brain, Mariem Hassan",https://open.spotify.com/track/1x0HKnLUlmZEecQLFWngii,7,7.571428571428571,7,0.6563046742308631
Costa Rica,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,7,8.285714285714286,7,0.6561152727485042
Portugal,2021-12-13,Goodbye (from the series Arcane League of Legends),Ramsey,https://open.spotify.com/track/5QWjrWckcPcSVqQNfbD4Bc,9,13.714285714285714,7,0.6561074312744336
Greece,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,17,18.142857142857142,7,0.6558130370722847
Guatemala,2021-12-13,Las Locuras Mías,"Omar Chaparro, Joey Montana",https://open.spotify.com/track/78OElpvKKwUnCEoVVtqth5,29,36.57142857142857,7,0.6554923434783516
Nicaragua,2021-12-13,El Rey,Vicente Fernández,https://open.spotify.com/track/6P3dT8EkJd0LOyZklOl0Na,8,18.714285714285715,7,0.6541626101808892
Brazil,2021-12-13,MT - Pra Que Brigar Vs Novinha Malada Do Insta,DJ HF,https://open.spotify.com/track/5wDr1nOqIvWj7IoH5zlJKb,12,12.857142857142858,7,0.6541471376993166
Israel,2021-12-13,Alien Blues,Vundabar,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3,6,7.285714285714286,7,0.6539700397943429
Argentina,2021-12-13,No se habla de Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Daniela Sierra, Juanse Diez, Isabel Garcés, Olga Lucía Vives, Encanto - Elenco",https://open.spotify.com/track/5QKk5N5xJQGsWMhPM80Kfv,11,11.0,7,0.6538325996359645
France,2021-12-13,TO THE MOON,Jnr Choi,https://open.spotify.com/track/0hYFc3HSZHDaDzquLVRwBH,1,1.5,6,0.6538302806630362
Paraguay,2021-12-13,Vai Lá Em Casa Hoje,"George Henrique & Rodrigo, Marília Mendonça",https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc,24,32.8,5,0.653819793508794
Mexico,2021-12-13,Fall in Love with You.,Montell Fish,https://open.spotify.com/track/31MQR9rOHRXyg4J01hRY1h,13,13.428571428571429,7,0.6537007331079042
Panama,2021-12-13,Alejarme de Ti,"Eladio Carrion, Jay Wheeler",https://open.spotify.com/track/4YV8COy6CS7PBFHw0AO4pF,27,31.428571428571427,7,0.6536979665882491
Bolivia,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,8,10.0,7,0.6536321993582785
Honduras,2021-12-13,El Rey,Vicente Fernández,https://open.spotify.com/track/6P3dT8EkJd0LOyZklOl0Na,28,34.8,5,0.6536034723065685
Romania,2021-12-13,Fac Deranj,Tzanca Uraganu,https://open.spotify.com/track/6zmcPaF3PZKgZv8sRsrLTy,13,16.285714285714285,7,0.6532919304593632
Belgium,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,9,11.714285714285714,7,0.6531463413280446
Poland,2021-12-13,It's Called: Freefall,Rainbow Kitten Surprise,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,13,21.714285714285715,7,0.652940373217491
Ecuador,2021-12-13,Macta Llega,"DJ Dever, La Toxi Costeña",https://open.spotify.com/track/6n7g87PKuRMXQFgUnM3ri1,14,17.857142857142858,7,0.6527966803098105
Honduras,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,25,30.428571428571427,7,0.6527783254242745
Morocco,2021-12-13,lost souls (with Brent Faiyaz),Baby Keem,https://open.spotify.com/track/02rdXe0KhMe8p6ZHzYtuw0,18,19.571428571428573,7,0.6527717750021995
Sweden,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,6,7.0,7,0.6525310423181583
Peru,2021-12-13,Los Malvekes,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",https://open.spotify.com/track/1AnJQd8TfkhK6M3VgZDVv1,23,25.714285714285715,7,0.6524969714952874
Canada,2021-12-13,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,18,22.285714285714285,7,0.6523615608701638
Chile,2021-12-13,Los Malvekes,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",https://open.spotify.com/track/1AnJQd8TfkhK6M3VgZDVv1,9,9.428571428571429,7,0.6522505557060742
Dominican Republic,2021-12-13,Estos Celos,Vicente Fernández,https://open.spotify.com/track/6u6kH7V7Tx5xDJtF82vVw0,28,33.8,5,0.6520901792057759
El Salvador,2021-12-13,Amapolas - Remix,"Leo Rizzi, Danny Ocean",https://open.spotify.com/track/44QxiGlmeSpF8boud04Rkc,13,15.571428571428571,7,0.652058542656351
Morocco,2021-12-13,Manike Mage Hithe,"Chamath Sangeeth, Yohani, Satheeshan",https://open.spotify.com/track/5JO2usoem1CW1pLL1kLj9E,3,4.857142857142857,7,0.65191950566261
Panama,2021-12-13,Hasta la Raíz,Natalia Lafourcade,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,24,33.75,4,0.6518580474367346
Ukraine,2021-12-13,Доброго вечора - Where Are You From,PROBASS ∆ HARDI,https://open.spotify.com/track/0O3TZYgwaRadNprRONZ7iX,31,37.833333333333336,6,0.6517088321428408
France,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,21,29.333333333333332,6,0.6514965100635772
Greece,2021-12-13,Chandelier,Will Paquin,https://open.spotify.com/track/3REELyDyt5SPKX2387Zubv,30,32.142857142857146,7,0.6513522595890449
Mexico,2021-12-13,Tacones Rojos,Sebastian Yatra,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2,12,12.428571428571429,7,0.6513370460857331
Finland,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,1,1.0,7,0.6511860694525294
Colombia,2021-12-13,Cold Heart - PNAU Remix,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,19,22.571428571428573,7,0.6511155252592952
Greece,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,6,8.857142857142858,7,0.6509954323387714
El Salvador,2021-12-13,Ayer y Hoy,Julio Jaramillo,https://open.spotify.com/track/58J23cD4zeeidroDepVhX7,26,35.57142857142857,7,0.650686660521957
Ecuador,2021-12-13,DANCE CRIP,Trueno,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV,12,12.714285714285714,7,0.6505626136027702
Russia,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,3,6.428571428571429,7,0.6504742699861846
Hong Kong,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,6,7.285714285714286,7,0.6503928078885965
Brazil,2021-12-13,Arranhão,Grupo Envolvência,https://open.spotify.com/track/7rCCn18R2AbY8qssMiVYr3,31,32.285714285714285,7,0.6503063168968001
United Arab Emirates,2021-12-13,Kina Chir,The PropheC,https://open.spotify.com/track/6XPmY4hIb1RGRyNuq0UBsl,25,27.714285714285715,7,0.6502938357682189
Hungary,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,36,41.857142857142854,7,0.6502361749735824
Lithuania,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,12,15.285714285714286,7,0.6501749837578691
United Arab Emirates,2021-12-13,Chandelier,Will Paquin,https://open.spotify.com/track/3REELyDyt5SPKX2387Zubv,14,21.714285714285715,7,0.649815919305844
Dominican Republic,2021-12-13,Mi Romo - Remix,"El Experimento (Macgyver), Dj Adoni, Farruko",https://open.spotify.com/track/7b5L3UrZ8TOaFzZt9WhknH,13,16.857142857142858,7,0.6497612191329055
South Africa,2021-12-13,Danko,"Musketeers, AzMo",https://open.spotify.com/track/0GL7uWv0R3NVJ584jjzTBX,11,13.428571428571429,7,0.6496785161900736
Norway,2021-12-13,Julekveldsvisa (Koronaversjon),Jon Niklas Rønning,https://open.spotify.com/track/4bXxPZCWFtsypbUZMnpJau,6,6.285714285714286,7,0.6496562953724034
Uruguay,2021-12-13,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw,13,16.571428571428573,7,0.6495052102803855
Saudi Arabia,2021-12-13,La Espada,Eternal Raijin,https://open.spotify.com/track/6w969Gr8VhF02vaHs67oo9,24,31.428571428571427,7,0.6492278049521459
Malaysia,2021-12-13,Angel Baby,Troye Sivan,https://open.spotify.com/track/2m6Ko3CY1qXNNja8AlugNc,37,40.57142857142857,7,0.6490564271129837
South Korea,2021-12-13,Infinity,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,15,24.285714285714285,7,0.6487052384894076
Peru,2021-12-13,DANCE CRIP,Trueno,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV,9,10.857142857142858,7,0.6486651100142709
Ukraine,2021-12-13,Обиды,Дайте танк (!),https://open.spotify.com/track/4peDYGB0o8LfpNodhzxxGu,21,25.571428571428573,7,0.6486465029872819
Israel,2021-12-13,נסיכה,The Uzi Navon Legacy,https://open.spotify.com/track/1nXq9TfEFwuvHi6ecAvLQ3,19,23.285714285714285,7,0.6485731086669303
New Zealand,2021-12-13,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,6,6.714285714285714,7,0.6484914000945403
Nicaragua,2021-12-13,Estos Celos,Vicente Fernández,https://open.spotify.com/track/6u6kH7V7Tx5xDJtF82vVw0,13,21.666666666666668,6,0.6484463568289462
Saudi Arabia,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,23,27.0,7,0.648438725165137
Romania,2021-12-13,Sfarsitul lumii,Andia,https://open.spotify.com/track/3Vp1q7IslLXv6FpV9murz7,14,18.571428571428573,7,0.648142723399132
Slovakia,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,5,7.0,7,0.648045826378898
Latvia,2021-12-13,all I want is you,"Rebzyyx, hoshie star",https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,14,16.857142857142858,7,0.6479712251615051
Lithuania,2021-12-13,Švęsim Kalėdas Kartu,"Katažina, Irūna",https://open.spotify.com/track/6fiFnuvg90xBuT9R5limAu,26,31.0,7,0.6477310675591436
South Korea,2021-12-13,Wake Up (Prod. CODE KUNST),"Gaeko, Ourealgoat, SINCE, Ahn byeong woong, Tabber, Gwangil Jo",https://open.spotify.com/track/3ijq6sRH7PgRabMb83VvQO,13,14.571428571428571,7,0.647522519515362
El Salvador,2021-12-13,Hace Rato Me Picó un Mosquito,"Crafo, Franco Paolo",https://open.spotify.com/track/5OSxqUITs9nnjzm3WsF6Jc,27,34.0,7,0.6473098114695731
Slovakia,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,11,13.142857142857142,7,0.6472911560933754
Honduras,2021-12-13,El Hombre Que Más Te Amó,Vicente Fernández,https://open.spotify.com/track/3L1JzwKjjUr76VOdM9zwHk,23,28.833333333333332,6,0.6472893187100645
South Korea,2021-12-13,Counting Stars,BVNG,https://open.spotify.com/track/2wpWFIvpHUxhPqctpC4TqA,10,14.0,7,0.6472692346914343
Israel,2021-12-13,לא רואה,רוי סופר,https://open.spotify.com/track/6ZGtvjAaMeuNtsXCEbfrDG,6,6.857142857142857,7,0.647241667449604
Romania,2021-12-13,Ora 6,"Tussin, RAVA, Amuly, Dafiend, Xeno",https://open.spotify.com/track/5BTzxmS3NYLIwBFEp6tCYw,25,28.0,7,0.6470334212601937
Ireland,2021-12-13,It's Called: Freefall,Rainbow Kitten Surprise,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,13,14.285714285714286,7,0.6470293983357382
Lithuania,2021-12-13,NEW MAGIC WAND,"Tyler, The Creator",https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,37,40.142857142857146,7,0.6467537257651675
Dominican Republic,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,16,24.571428571428573,7,0.6467070948187469
Finland,2021-12-13,Pienen siilin kuolema,Guggenheim-projektz,https://open.spotify.com/track/1OeWUrOckzT93TMYu5QmYM,2,2.0,7,0.6466192909028236
Honduras,2021-12-13,El Último Beso,Vicente Fernández,https://open.spotify.com/track/5sQiPI9krkeb9aAvl7tDyn,25,31.428571428571427,7,0.6464337753297941
Poland,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,9,9.0,7,0.6464242095833937
Ireland,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,4,5.857142857142857,7,0.6464058713164986
Peru,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,14,14.857142857142858,7,0.6460600780989133
Peru,2021-12-13,Two Birds,Regina Spektor,https://open.spotify.com/track/2n0U2OG5d6TuW5mKx7YrC0,14,15.0,7,0.6459937467268899
United States,2021-12-13,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,21,26.142857142857142,7,0.6459490992000199
Portugal,2021-12-13,INVEJOSO,"Distrito 23, Raffé, Chefin Oficial, Jhowzin, Oruam",https://open.spotify.com/track/1yecpnQJ3PL2BtOt8Eon6O,25,28.428571428571427,7,0.6459465216758034
Ecuador,2021-12-13,Cerrando Ciclos,Alex Ponce,https://open.spotify.com/track/6hfVrZaxIDXJbpZNfkAUV6,1,2.0,7,0.6453164036637912
Uruguay,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,29,33.42857142857143,7,0.6452575192612983
Canada,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,4,4.166666666666667,6,0.645018134058894
France,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,1,1.4285714285714286,7,0.6449959884862324
New Zealand,2021-12-13,Down Under (feat. Colin Hay),Luude,https://open.spotify.com/track/7AVyve7cFYTd51ha5i9kE2,1,1.0,7,0.6449323084891172
